Scientifc_name,Status,Senior_Junior_synonym,Combination
"Hemichromis guttatus Günther, 1862",accepted,senior,original
"Hemichromis angolensis Steindachner, 1865",accepted,senior,original
"Hemichromis letourneuxi Sauvage, 1880",accepted,senior,original
"Hemichromis rolandi Sauvage, 1881",synonym,junior,original
"Hemichromis saharae Sauvage, 1880",accepted,senior,original
"Hemichromis cerasogaster (Boulenger, 1899)",accepted,senior,new
"Paratilapia cerasogaster Boulenger, 1899",synonym,senior,original
"Hemichromis exsul (Trewavas, 1933)",accepted,senior,new
"Pelmatochromis exsul Trewavas, 1933",synonym,senior,original
"Hemichromis frempongi Loiselle, 1979",accepted,senior,original
"Hemichromis lifalili Loiselle, 1979",accepted,senior,original
"Hemichromis paynei Loiselle, 1979",accepted,senior,original
"Hemichromis stellifer Loiselle, 1979",accepted,senior,original
"Hemichromis camerounensis Bitja-Nyom, Agnèse, Pariselle, Bilong-Bilong, Gilles & Snoeks, 2021",accepted,senior,original
"Haplochromis obliquidens (Hilgendorf, 1888)",accepted,senior,new
"Chromis obliquidens Hilgendorf, 1888",synonym,senior,original
"Hemitilapia bayoni Boulenger, 1908",synonym,junior,original
"Haplochromis smithii (Castelnau, 1861)",accepted,senior,new
"Chromys smithii Castelnau, 1861",synonym,senior,original
"Haplochromis humilis (Steindachner, 1866)",accepted,senior,new
"Chromis humilis Steindachner, 1866",synonym,senior,original
"Haplochromis cavifrons (Hilgendorf, 1888)",accepted,senior,new
"Paratilapia cavifrons Hilgendorf, 1888",synonym,senior,original
"Haplochromis longirostris (Hilgendorf, 1888)",accepted,senior,new
"Paratilapia longirostris Hilgendorf, 1888",synonym,senior,original
"Haplochromis gracilicauda Regan, 1922",synonym,junior,original
"Haplochromis tenuis Borodin, 1931",synonym,junior,original
"Haplochromis nuchisquamulatus (Hilgendorf, 1888)",accepted,senior,new
"Chromis nuchisquamulatus Hilgendorf, 1888",synonym,senior,original
"Haplochromis retrodens (Hilgendorf, 1888)",accepted,senior,new
"Paratilapia retrodens Hilgendorf, 1888",synonym,senior,original
"Paratilapia polyodon Boulenger, 1909",synonym,junior,original
"Haplochromis gigliolii (Pfeffer, 1896)",accepted,senior,new
"Hemichromis gigliolii Pfeffer, 1896",synonym,senior,original
"Paratilapia vollmeringi Steindachner, 1914",synonym,junior,original
"Haplochromis sauvagei (Pfeffer, 1896)",accepted,senior,new
"Ctenochromis sauvagei Pfeffer, 1896",synonym,senior,original
"Haplochromis serranus (Pfeffer, 1896)",accepted,senior,new
"Hemichromis serranus Pfeffer, 1896",synonym,senior,original
"Haplochromis acutirostris Regan, 1922",synonym,junior,original
"Haplochromis vittatus (Boulenger, 1901)",accepted,senior,new
"Paratilapia vittata Boulenger, 1901",synonym,senior,original
"Paratilapia vittata nigroides Pellegrin, 1935",synonym,junior,original
"Haplochromis fuelleborni (Hilgendorf & Pappenheim, 1903)",accepted,senior,new
"Tilapia fuelleborni Hilgendorf & Pappenheim, 1903",synonym,senior,original
"Haplochromis guiarti (Pellegrin, 1904)",accepted,senior,new
"Tilapia guiarti Pellegrin, 1904",synonym,senior,original
"Haplochromis nigroventralis Lohberger, 1929",synonym,junior,original
"Haplochromis prognathus (Pellegrin, 1904)",accepted,senior,new
"Paratilapia prognathus Pellegrin, 1904",synonym,senior,original
"Haplochromis macrodon Regan, 1922",synonym,junior,original
"Haplochromis taeniatus Regan, 1922",synonym,junior,original
"Haplochromis rebeli Lohberger, 1929",synonym,junior,original
"Haplochromis steindachneri Lohberger, 1929",synonym,junior,original
"Haplochromis versluysi Lohberger, 1929",synonym,junior,original
"Haplochromis lamprogenys Fowler, 1936",synonym,junior,original
"Haplochromis victorianus (Pellegrin, 1904)",accepted,senior,new
"Paratilapia victoriana Pellegrin, 1904",synonym,senior,original
"Haplochromis bicolor Boulenger, 1906",accepted,senior,original
"Bayonia xenodonta Boulenger, 1911",synonym,junior,original
"Hemitilapia materfamilias Pellegrin, 1913",synonym,junior,original
"Haplochromis cinereus (Boulenger, 1906)",accepted,senior,new
"Paratilapia cinerea Boulenger, 1906",synonym,senior,original
"Haplochromis crassilabris Boulenger, 1906",accepted,senior,original
"Haplochromis degeni (Boulenger, 1906)",accepted,senior,new
"Platytaeniodus degeni Boulenger, 1906",synonym,senior,original
"Astatotilapia jeanneli Pellegrin, 1913",synonym,junior,original
"Haplochromis flavipinnis (Boulenger, 1906)",accepted,senior,new
"Pelmatochromis flavipinnis Boulenger, 1906",synonym,senior,original
"Haplochromis granti Boulenger, 1906",accepted,senior,original
"Haplochromis ishmaeli Boulenger, 1906",accepted,senior,original
"Haplochromis lacrimosus (Boulenger, 1906)",accepted,senior,new
"Tilapia lacrimosa Boulenger, 1906",synonym,senior,original
"Haplochromis martini (Boulenger, 1906)",accepted,senior,new
"Tilapia martini Boulenger, 1906",synonym,senior,original
"Haplochromis microdon (Boulenger, 1906)",accepted,senior,new
"Pelmatochromis microdon Boulenger, 1906",synonym,senior,original
"Haplochromis nigricans (Boulenger, 1906)",accepted,senior,new
"Tilapia nigricans Boulenger, 1906",synonym,senior,original
"Haplochromis nubilus (Boulenger, 1906)",accepted,senior,new
"Tilapia nubila Boulenger, 1906",synonym,senior,original
"Haplochromis obesus (Boulenger, 1906)",accepted,senior,new
"Pelmatochromis obesus Boulenger, 1906",synonym,senior,original
"Paratilapia gestri Boulenger, 1911",synonym,junior,original
"Haplochromis percoides Boulenger, 1906",accepted,senior,original
"Haplochromis spekii (Boulenger, 1906)",accepted,senior,new
"Pelmatochromis spekii Boulenger, 1906",synonym,senior,original
"Haplochromis serranoides Regan, 1922",synonym,junior,original
"Haplochromis bayoni (Boulenger, 1909)",accepted,senior,new
"Paratilapia bayoni Boulenger, 1909",synonym,senior,original
"Haplochromis nigrescens (Pellegrin, 1909)",accepted,senior,new
"Astatotilapia nigrescens Pellegrin, 1909",synonym,senior,original
"Astatotilapia roberti Pellegrin, 1913",ambiguous,questionable,original
"Haplochromis perrieri (Pellegrin, 1909)",accepted,senior,new
"Tilapia perrieri Pellegrin, 1909",synonym,senior,original
"Haplochromis chilotes (Boulenger, 1911)",accepted,senior,new
"Paratilapia chilotes Boulenger, 1911",synonym,senior,original
"Haplochromis humilior (Boulenger, 1911)",accepted,senior,new
"Tilapia humilior Boulenger, 1911",synonym,senior,original
"Haplochromis macrops (Boulenger, 1911)",accepted,senior,new
"Tilapia macrops Boulenger, 1911",synonym,senior,original
"Haplochromis pallidus (Boulenger, 1911)",accepted,senior,new
"Tilapia pallida Boulenger, 1911",synonym,senior,original
"Haplochromis parvidens (Boulenger, 1911)",accepted,senior,new
"Paratilapia parvidens Boulenger, 1911",synonym,senior,original
"Haplochromis riponianus (Boulenger, 1911)",accepted,senior,new
"Pelmatochromis riponianus Boulenger, 1911",synonym,senior,original
"Haplochromis simotes (Boulenger, 1911)",accepted,senior,new
"Tilapia simotes Boulenger, 1911",synonym,senior,original
"Haplochromis maculipinna (Pellegrin, 1913)",accepted,senior,new
"Paratilapia maculipinna Pellegrin, 1913",synonym,senior,original
"Haplochromis multiocellatus (Boulenger, 1913)",accepted,senior,new
"Pelmatochromis multiocellatus Boulenger, 1913",synonym,senior,original
"Haplochromis adolphifrederici (Boulenger, 1914)",accepted,senior,new
"Tilapia adolphifrederici Boulenger, 1914",synonym,senior,original
"Haplochromis murakoze Coenen, Snoeks & Thys van den Audenaerde, 1984",synonym,junior,original
"Haplochromis angustifrons Boulenger, 1914",accepted,senior,original
"Haplochromis eduardianus (Boulenger, 1914)",accepted,senior,new
"Schubotzia eduardiana Boulenger, 1914",synonym,senior,original
"Haplochromis gracilior Boulenger, 1914",accepted,senior,original
"Haplochromis graueri Boulenger, 1914",accepted,senior,original
"Haplochromis pappenheimi (Boulenger, 1914)",accepted,senior,new
"Tilapia pappenheimi Boulenger, 1914",synonym,senior,original
"Haplochromis schubotzi Boulenger, 1914",accepted,senior,original
"Haplochromis astatodon Regan, 1921",accepted,senior,original
"Haplochromis eduardii Regan, 1921",accepted,senior,original
"Haplochromis nigripinnis Regan, 1921",accepted,senior,original
"Haplochromis paucidens Regan, 1921",accepted,senior,original
"Haplochromis schoutedeni Poll, 1932",synonym,junior,original
"Haplochromis wittei Poll, 1939",synonym,junior,original
"Haplochromis squamipinnis Regan, 1921",accepted,senior,original
"Haplochromis altigenis Regan, 1922",accepted,senior,original
"Haplochromis argenteus Regan, 1922",accepted,senior,original
"Haplochromis dentex Regan, 1922",accepted,senior,original
"Haplochromis dichrourus Regan, 1922",accepted,senior,original
"Haplochromis macrognathus Regan, 1922",accepted,senior,original
"Haplochromis melanopus Regan, 1922",accepted,senior,original
"Haplochromis mento Regan, 1922",accepted,senior,original
"Haplochromis orthostoma Regan, 1922",accepted,senior,original
"Haplochromis pellegrini Regan, 1922",accepted,senior,original
"Haplochromis plagiostoma Regan, 1922",accepted,senior,original
"Haplochromis squamulatus Regan, 1922",accepted,senior,original
"Haplochromis xenostoma Regan, 1922",accepted,senior,original
"Haplochromis fuscus Regan, 1925",accepted,senior,original
"Haplochromis mentatus Regan, 1925",accepted,senior,original
"Haplochromis serridens Regan, 1925",accepted,senior,original
"Haplochromis diplotaenia Regan & Trewavas, 1928",accepted,senior,original
"Haplochromis eutaenia Regan & Trewavas, 1928",accepted,senior,original
"Haplochromis gowersii Trewavas, 1928",accepted,senior,original
"Haplochromis maxillaris Trewavas, 1928",accepted,senior,original
"Haplochromis melanopterus Trewavas, 1928",accepted,senior,original
"Haplochromis michaeli Trewavas, 1928",accepted,senior,original
"Haplochromis nigroides (Pellegrin, 1928)",accepted,senior,new
"Astatotilapia astatodon nigroides Pellegrin, 1928",synonym,senior,original
"Haplochromis obtusidens Trewavas, 1928",accepted,senior,original
"Haplochromis plagiodon Regan & Trewavas, 1928",accepted,senior,original
"Haplochromis tridens Regan & Trewavas, 1928",accepted,senior,original
"Haplochromis albertianus Regan, 1929",accepted,senior,original
"Haplochromis avium Regan, 1929",accepted,senior,original
"Haplochromis estor Regan, 1929",accepted,senior,original
"Haplochromis latifasciatus Regan, 1929",accepted,senior,original
"Haplochromis pharyngomylus Regan, 1929",accepted,senior,original
"Haplochromis worthingtoni Regan, 1929",accepted,senior,original
"Haplochromis annectidens Trewavas, 1933",accepted,senior,original
"Haplochromis beadlei Trewavas, 1933",accepted,senior,original
"Haplochromis dolorosus Trewavas, 1933",accepted,senior,original
"Haplochromis elegans Trewavas, 1933",accepted,senior,original
"Haplochromis engystoma Trewavas, 1933",accepted,senior,original
"Haplochromis labiatus Trewavas, 1933",accepted,senior,original
"Haplochromis limax Trewavas, 1933",accepted,senior,original
"Haplochromis rudolfianus Trewavas, 1933",accepted,senior,original
"Haplochromis taurinus Trewavas, 1933",accepted,senior,original
"Haplochromis velifer Trewavas, 1933",accepted,senior,original
"Haplochromis vicarius Trewavas, 1933",accepted,senior,original
"Haplochromis prodromus Trewavas, 1935",accepted,senior,original
"Haplochromis annectens Regan, 1922",ambiguous,other,original
"Haplochromis pitmani Fowler, 1936",accepted,senior,original
"Haplochromis mahagiensis David & Poll, 1937",accepted,senior,original
"Haplochromis bullatus Trewavas, 1938",accepted,senior,original
"Haplochromis labriformis (Nichols & La Monte, 1938)",accepted,senior,new
"Tilapia labriforma Nichols & La Monte, 1938",synonym,senior,original
"Haplochromis malacophagus Poll & Damas, 1939",accepted,senior,original
"Haplochromis pharyngalis Poll & Damas, 1939",accepted,senior,original
"Haplochromis placodus Poll & Damas, 1939",accepted,senior,original
"Haplochromis lividus Greenwood, 1956",accepted,senior,original
"Haplochromis victoriae (Greenwood, 1956)",accepted,senior,new
"Paralabidochromis victoriae Greenwood, 1956",synonym,senior,original
"Haplochromis xenognathus Greenwood, 1957",accepted,senior,original
"Haplochromis aelocephalus Greenwood, 1959",accepted,senior,original
"Haplochromis chromogynos Greenwood, 1959",accepted,senior,original
"Haplochromis cronus Greenwood, 1959",accepted,senior,original
"Haplochromis cryptodon Greenwood, 1959",accepted,senior,original
"Haplochromis empodisma Greenwood, 1960",accepted,senior,original
"Haplochromis niloticus Greenwood, 1960",accepted,senior,original
"Tilapia bayoni Boulenger, 1911",ambiguous,homonym,original
"Haplochromis saxicola Greenwood, 1960",accepted,senior,original
"Haplochromis theliodon Greenwood, 1960",accepted,senior,original
"Haplochromis artaxerxes Greenwood, 1962",accepted,senior,original
"Haplochromis bartoni Greenwood, 1962",accepted,senior,original
"Haplochromis brownae Greenwood, 1962",accepted,senior,original
"Haplochromis mandibularis Greenwood, 1962",accepted,senior,original
"Haplochromis nyanzae Greenwood, 1962",accepted,senior,original
"Haplochromis simpsoni Greenwood, 1965",accepted,senior,original
"Haplochromis venator Greenwood, 1965",accepted,senior,original
"Haplochromis phytophagus Greenwood, 1966",accepted,senior,original
"Haplochromis welcommei Greenwood, 1966",accepted,senior,original
"Haplochromis acidens Greenwood, 1967",accepted,senior,original
"Haplochromis apogonoides Greenwood, 1967",accepted,senior,original
"Haplochromis barbarae Greenwood, 1967",accepted,senior,original
"Haplochromis boops Greenwood, 1967",accepted,senior,original
"Haplochromis pachycephalus Greenwood, 1967",accepted,senior,original
"Haplochromis paraguiarti Greenwood, 1967",accepted,senior,original
"Haplochromis parorthostoma Greenwood, 1967",accepted,senior,original
"Haplochromis pseudopellegrini Greenwood, 1967",accepted,senior,original
"Haplochromis thuragnathus Greenwood, 1967",accepted,senior,original
"Haplochromis arcanus Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis chlorochrous Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis cinctus Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis cryptogramma Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis decticostoma Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis dolichorhynchus Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis erythrocephalus Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis fusiformis Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis gilberti Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis laparogramma Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis megalops Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis melichrous Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis paraplagiostoma Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis paropius Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis piceatus Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis tyrianthinus Greenwood & Gee, 1969",accepted,senior,original
"Haplochromis loati Greenwood, 1971",accepted,senior,original
